13|UST-BOLSHERETSK|UB|116.60|52.8216666666667|156.278333333333|-1.79769313486231e+308
33|PEVEK|BM|117.60|69.7933333333333|170.581666666667|-1.79769313486231e+308
24|ANADYR|UX|117.15|64.735|177.731666666667|-1.79769313486231e+308
04|KALININGRAD|KR|116.15|54.8916666666667|20.585|104.0
39|MINSK|WN|117.90|53.7666666666667|27.5783333333333|0.0
11|STRY|BP1|116.50|49.2466666666667|23.7866666666667|205.0
23|LVOV|LO|117.10|49.8133333333333|23.9483333333333|205.0
20|IVANO-FRANKOVSK|IF|116.95|48.8866666666667|24.685|481.0
28|ZHITOMIR|DO|117.35|50.1566666666667|28.7383333333333|0.0
39|LIMANSKOYE|KE|117.90|46.665|30.0166666666667|182.0
36|UZIN|LV|117.75|49.7916666666667|30.4383333333333|0.0
40|KIYEV|KB|117.95|50.3366666666667|30.8783333333333|0.0
15|KHERSON|HE|116.70|46.6666666666667|32.505|15.0
19|SEVASTOPOL|BP0|116.90|44.6883333333333|33.57|42.0
18|SIMFEROPOL|SI|116.85|45.02|33.985|28.0
14|DZHANKOY|DN0|116.65|45.6966666666667|34.41|59.0
11|ZAPOROZHYE|ZP|116.50|47.8633333333333|35.305|1714.0
29|KHARKOV|HR|117.40|49.9283333333333|36.2983333333333|2148.0
16|DONETSK|DN1|116.75|48.0766666666667|37.745|1323.0
30|LUGANSK|LU|117.45|48.4133333333333|39.39|1166.0
13|KOSTANAY|KT|116.60|53.2066666666667|63.5416666666667|-1.79769313486231e+308
29|ZHEZKAZGAN|GN|117.40|47.7|67.73|-1.79769313486231e+308
18|SHYMKENT|EN|116.85|42.3616666666667|69.475|-1.79769313486231e+308
39|TARAZ|MB|117.90|42.8666666666667|71.285|-1.79769313486231e+308
35|OSH|OU|117.70|40.6083333333333|72.7983333333333|-1.79769313486231e+308
23|PAVLODAR|PW|117.10|52.1883333333333|77.075|-1.79769313486231e+308
11|SEMIPALATINSK|SP|116.50|50.3466666666667|80.2516666666667|-1.79769313486231e+308
36|UST-KAMENOGORSK|US|117.75|50.0333333333333|82.5066666666667|-1.79769313486231e+308
11|BAKU Nasosnaya|GU|116.50|40.6016666666667|49.5616666666667|117.0
36|NAKHICHEVAN|TP|117.75|39.1916666666667|45.4583333333333|17.0
27|KARSHI|WF|117.30|38.8233333333333|65.92|-1.79769313486231e+308
05|KAKAYDY|TD|116.20|37.6233333333333|67.5166666666667|-1.79769313486231e+308
02|DUSHANBE|FN|116.05|38.5416666666667|68.8133333333333|-1.79769313486231e+308
31|TASHKENT Vostochny|IS|117.50|41.315|69.39|-1.79769313486231e+308
36|KHUDZHAND|HD|117.75|40.2133333333333|69.7016666666667|-1.79769313486231e+308
29|FERGANA|ZU|117.40|40.3566666666667|71.7483333333333|-1.79769313486231e+308
30|ANDIZHAN|AN|117.45|40.725|72.2916666666667|-1.79769313486231e+308
